"Timestamp","tracks","urls"
"2016/07/24 12:30:48 AM AST","The Weeknd X Ember Island - Can't Feel My Face (DRMLND Remix) [Premiere]","https://soundcloud.com/theswingingturtle/the-weeknd-x-ember-island-cant-feel-my-face-drmlnd-remix"
"2016/07/24 12:30:48 AM AST","Angus and Julia Stone - Yellow Brick Road (Goldwave Edit)","https://soundcloud.com/goldwavemusic/angus-and-julia-stone-yellow-brick-road-goldwave-edit"
"2016/07/24 12:30:49 AM AST","Dotan - Let The River In (Goldwave Edit)","https://soundcloud.com/goldwavemusic/dotan-let-the-river-in-goldwave-edit"
"2016/07/24 12:30:50 AM AST","Ace Of Base - All That She Wants (Goldwave Remix | SS Exclusive)","https://soundcloud.com/selectedsounds/ace-of-base-all-that-she-wants-goldwave-remix-selected-sounds-exclusive"
"2016/07/24 12:30:51 AM AST","HUGEL - Too Far Gone ft. Katie Louise","https://soundcloud.com/ivoryoasis/hugel-too-far-gone-ft-katie-louise"
"2016/07/24 12:30:52 AM AST","Lisa Mitchell - Neopolitan Dreams (Goldwave Edit | Selected Sounds Exclusive)","https://soundcloud.com/selected-sets/lisa-mitchell-neopolitan-dreams-goldwave-edit-selected-sounds-exclusive"
"2016/07/24 12:30:52 AM AST","A R I Z O N A - Where I Wanna Be (Pegato Remix)","https://soundcloud.com/pegatomusic/arizona-where-i-wanna-be-pegato-remix"
"2016/07/24 12:30:53 AM AST","Warren G - Regulate Ft. Nate Dogg (Le Boeuf Remix)[Download Vocal Version]","https://soundcloud.com/le_boeuf/warren-g-regulate-ft-nate-dogg-le-boeuf-remix"
"2016/07/24 12:30:54 AM AST","Le Boeuf x Amanda Law - I Want It That Way (Backstreet Boys Cover)","https://soundcloud.com/le_boeuf/le-boeuf-x-amanda-law-i-want-it-that-way-backstreet-boys-cover"
"2016/07/24 12:30:54 AM AST","Le Boeuf x Travis Atreo -  Want To Want Me (Jason Derulo Cover)","https://soundcloud.com/le_boeuf/le-boeuf-x-travis-atreo-want-to-want-me-jason-derulo-cover"
"2016/07/24 12:30:55 AM AST","50 CENT - P.I.M.P. (ROOMMATE REMIX)","https://soundcloud.com/roomformates/50-cent-pimp-roommate-remix"
"2016/07/24 12:30:56 AM AST","OFFICIAL SUMMERMIX 2014 - DJaay AZ X DJ Yao","https://soundcloud.com/djaayaz/djaay-az-x-dj-yao-official-summermix-2014"
"2016/07/24 12:30:56 AM AST","Asher Roth - I Love College (Nedu Mix).mp3","https://soundcloud.com/dj-raponder/asher-roth-i-love-college-nedu"
"2016/07/24 12:30:57 AM AST","Jordin Sparks - Battlefield (Nedu Mix)","https://soundcloud.com/robertvardanyan/jordin-sparks-battlefield-nedu-mix"
"2016/07/24 12:30:58 AM AST","Wiz Khalifa - no sleep (Nedu  mix)","https://soundcloud.com/dj-raponder/wiz-khalifa-no-sleep-nedu-rp"
"2016/07/24 12:30:59 AM AST","Where Is The Love - Nedu Remix","https://soundcloud.com/guaza-1/where-is-the-love-nedu-remix"
"2016/07/24 12:30:59 AM AST","Akon - Be With You (Nedu Remix) [HQ]","https://soundcloud.com/andwnia-petride/akon-be-with-you-nedu-remix-hq"
"2016/07/24 12:31:00 AM AST","Boehm & Charlie Puth - Hotline Bling (Drake Cover)","https://soundcloud.com/boehm-bootlegs/boehm-charlie-puth-hotline-bling-drake-cover"
"2016/07/24 12:31:01 AM AST","Can't Feel My Face (The Weeknd Cover)","https://soundcloud.com/kolajband/cant-feel-my-face-kolaj"
"2016/07/24 12:31:01 AM AST","Where Are Ü Now (Evix Remix) [CLIP]","https://soundcloud.com/djevix/where-are-u-now-evix-remix"
"2016/07/24 12:31:02 AM AST","DJ Assad & Greg Parys - We Are One (Deep Chill Version)","https://soundcloud.com/palmtreerepublic/dj-assad-greg-parys-we-are-one-deep-chill-version-1"
"2016/07/24 12:31:03 AM AST","Jack Ü - Where Are Ü Now ft. Justin Bieber (Evix Remix)","https://soundcloud.com/palmtreerepublic/jack-u-where-are-u-now-ft-justin-bieber-evix-remix-1"
"2016/07/24 12:31:04 AM AST","Humanity","https://soundcloud.com/severo-5/humanity"
"2016/07/24 12:31:04 AM AST","Avicii - Waiting For Love Remix ( Severo & ADEM Remix )","https://soundcloud.com/severo-5/avicii-waiting-for-love-remix-severo-adem-remix"
"2016/07/24 12:31:05 AM AST","Boyce Avenue - I'm Not The Only One (Severo Remix)","https://soundcloud.com/severo-5/im-not-the-only-one-severo-remix"
"2016/07/24 12:31:06 AM AST","Little By Little (Severo & Solheim Remix)","https://soundcloud.com/severo-5/little-by-little-severo-solheim-remix"
"2016/07/24 12:31:06 AM AST","Travis Atreo - Sorry (Severo Remix)","https://soundcloud.com/severo-5/travis-atreo-sorry-severo-remix"
"2016/07/24 12:31:07 AM AST","James Bay - Let It Go (Boehm Remix)","https://soundcloud.com/boehmofficial/james-bay-let-it-go-boehm-remix"
"2016/07/24 12:31:08 AM AST","Boehm & DVNNI - Summer Sippin","https://soundcloud.com/boehmofficial/boehm-dvanni-summer-sippin-radio-edit"
"2016/07/24 12:31:08 AM AST","Autograf - Dream (Boehm Remix)","https://soundcloud.com/boehmofficial/autograf-dream-boehm-remix"
"2016/07/24 12:31:09 AM AST","Diviners - Savannah (ft. Philly K)","https://soundcloud.com/divinersmusic/diviners-savannah-ft-philly-k-nocopyrightsounds"
"2016/07/24 12:31:10 AM AST","A-ha - The sun always shines on T.V (Matoma Remix)","https://soundcloud.com/matoma-official/a-ha-the-sun-always-shines-on"
"2016/07/24 12:31:11 AM AST","Israel Kamakawiwo'ole - Somewhere Over The Rainbow (Thomas Jack Remix)","https://soundcloud.com/thomasjackmusic/israel-kamakawiwoole-1"
"2016/07/24 12:31:11 AM AST","Martin Shans Ft. North Sis - Golden Life","https://soundcloud.com/northsis/northsis-goldenlife"
"2016/07/24 12:31:12 AM AST","♛ Mo Money Mo Problems ♛(Matoma Remix)♛","https://soundcloud.com/anna-chkhaidze/mo-money-mo-problems-matoma-remix"
"2016/07/24 12:31:13 AM AST","Giants (Le P Remix) - Bear Hands","https://soundcloud.com/lepmusicmaking/giants-le-p-remix-bear-hands"
"2016/07/24 12:31:13 AM AST","Akon - I'm So Paid (Taylor Wise Remix)","https://soundcloud.com/taylorwise/im-so-paid-taylor-wise-remix"
"2016/07/24 12:31:14 AM AST","Cheb Khaled -Aisha (Anke  Remix) BUY = FREE DL","https://soundcloud.com/musicanke/aisha-anke-remix-1"
"2016/07/24 12:31:15 AM AST","Dillon - Thirteen Thirtyfive (oXu Remix)","https://soundcloud.com/oxumusic/dillon-thirteen-thirtyfive-oxu-remix"
"2016/07/24 12:31:16 AM AST","One Republic - Apologyze (Mike Wit Remix)","https://soundcloud.com/pyktaspomidoras/one-republic-apologyze-mike-wit-remix"
"2016/07/24 12:31:17 AM AST","See You","https://soundcloud.com/p0013/see-you"
"2016/07/24 12:31:18 AM AST","Ben Cocks - All The Little Things (Leon Bomhard Edit)","https://soundcloud.com/leon-bomhard/ben-cocks-all-the-little-things-leon-bomhard-edit"
"2016/07/24 12:31:19 AM AST","CHILLOUT N°4","https://soundcloud.com/erik-walld-n/chillout-mix-n4"
"2016/07/24 12:31:19 AM AST","filous - How Hard I Try (feat. James Hersey) (Wilbrook Remix)","https://soundcloud.com/wilbrook/filous-how-hard-i-try-feat-james-hersey-wilbrook-remix"
"2016/07/24 12:31:20 AM AST","Daniela Andrade - Follow You Into The Dark (Contigo Remix)","https://soundcloud.com/music-contigo/daniela-andrade-follow-you-into-the-dark-contigo-tropical-remix"
"2016/07/24 12:31:21 AM AST","Daïtshi & Jimmy Magardeau- Again(ft Blest Jones)[FREE DOWNLOAD]","https://soundcloud.com/wrzmusic/daitshi-jimmy-magardeau-againft-blest-jones"
"2016/07/24 12:31:21 AM AST","Ludomir - On The Beach [Exclusive Premiere]","https://soundcloud.com/the-sound-you-need-music/ludomir-on-the-beach"
"2016/07/24 12:31:22 AM AST","Tom Rosenthal - Go Solo (oXu Remix)","https://soundcloud.com/oxumusic/tom-rosenthal-go-solo-oxu-remix"
"2016/07/24 12:31:23 AM AST","Mree - Of The Trees (FlyBoy Remix)","https://soundcloud.com/thetastywatermelon/mree-of-the-trees-flyboy-remix"
"2016/07/24 12:31:24 AM AST","Boyce Avenue - I'm Not The Only One (JEES Remix)","https://soundcloud.com/esper_spung/boyce-avenue-im-not-the-only-one-jees-remix"
"2016/07/24 12:31:24 AM AST","Mozambo, Pakem & Kungs - Soulmate (Joseph Westphal Remix) [Free Download]","https://soundcloud.com/melodic-sounds/mozambo-pakem-kungs-soulmate-joseph-westphal-remix-free-download"
"2016/07/24 12:31:25 AM AST","Handsome Ghost - Steps (Samuraii Remix)","https://soundcloud.com/samurajj/handsome-ghost-steps-samuraii-remix2"
"2016/07/24 12:31:26 AM AST","Goldroom - Embrace (Dusta. Remix)","https://soundcloud.com/onlyfeels/goldroom-embrace-dusta-remix"
"2016/07/24 12:31:27 AM AST","Disclosure x Klingande - White Noise (Hotel Garuda Punga Mashup)","https://soundcloud.com/vailduder/disclosure-x-klingande-white"
"2016/07/24 12:31:27 AM AST","James Blunt - When I Find Love Again (Skids Remix)","https://soundcloud.com/skidsmusic/james-blunt-when-i-find-love-again-skids-remix"
"2016/07/24 12:31:28 AM AST","Holly Drummond - Fade (Corey Gallagher Remix) [Free DL]","https://soundcloud.com/corey-gallagher/holly-drummond-fade-corey-gallagher-remix"
"2016/07/24 12:31:29 AM AST","Summer's Not Gone","https://soundcloud.com/dj-zentropy/summers-not-gone-mix"
"2016/07/24 12:31:29 AM AST","Alora & Senii - Down By The Ocean ft. Matt Boylan-Smith ","https://soundcloud.com/aloraandsenii/alora-senii-down-by-the-ocean-ft-matt-boylan-smith-saxokid"
"2016/07/24 12:31:30 AM AST","Passenger - Caravan (Laka Remix) [Free Download]","https://soundcloud.com/laaaaaaka/passenger-caravan-laka-remix"
"2016/07/24 12:31:31 AM AST","Seinabo Sey - Younger (Nelsaan Remix)","https://soundcloud.com/nelsaan/seinabo-sey-younger-rune-alver"
"2016/07/24 12:31:32 AM AST","Dario G - Sunchyme (Mau Kilauea’s Tropical Remix)","https://soundcloud.com/maukilauea/dario-g-sunchyme-mau-kilaueas-tropical-remix"
"2016/07/24 12:31:33 AM AST","Sam Smith - Stay With Me - (Nelsaan Chillout Remix)","https://soundcloud.com/nelsaan/stay-with-me-nelsaan-remix"
"2016/07/24 12:31:34 AM AST","The Killers - Human (Phiness TBT Remix)","https://soundcloud.com/phiness/the-killers-human-phiness-tbt-remix"
"2016/07/24 12:31:34 AM AST","Sander van Doorn, Martin Garrix, DVBBS (ft. Aleesia) - Gold Skies (KLYMVX Remix)","https://soundcloud.com/klymvx/sander-van-doorn-martin-garrix-dvbbs-ft-aleesia-gold-skies-klymvx-remix"
"2016/07/24 12:31:35 AM AST","Maroon 5 x Chris Brenner - Sugar (KLYMVX Remix)","https://soundcloud.com/klymvx/marron-5-x-chris-brenner-sugar-klymvx-remix"
"2016/07/24 12:31:36 AM AST","Robyn - Dancing On My Own (MARTIN Tropical Remix)","https://soundcloud.com/theofficialmarty/robyn-dancing-on-my-own-martin-tropical-remix"
"2016/07/24 12:31:37 AM AST","Jason Derulo - In My Head (Henry Land Remix)","https://soundcloud.com/henry-land/jason-derulo-in-my-head-henry-land-remix"
"2016/07/24 12:31:37 AM AST","Jason Mraz - I'm Yours (Nacreous Tropical Remix) [Free Download]","https://soundcloud.com/nacreous/jason-mraz-im-yours-nacreous-remix"
"2016/07/24 12:31:38 AM AST","Ellie Goulding - Burn (Matthew Heyer & Soco Remix Feat. Alexi Blue Cover )","https://soundcloud.com/matthew-heyer-official/ellie-goulding-burn-matthew-heyer-soco-remix-feat-alexi-blue-cover-1"
"2016/07/24 12:31:38 AM AST","Henry Land & Samuel - Demons (Feat. Jasmine Thompson ","https://soundcloud.com/newberth/henry-land-samuel-demons-feat-jasmine-thompson-hilman-newberth"
"2016/07/24 12:31:39 AM AST","Nico & Vinz - In Your Arms (Penthox Remix) [Free Download]","https://soundcloud.com/penthoxofficial/nicovinzinyourarmspenthoxremix"
"2016/07/24 12:31:40 AM AST","Taylor Swift - Wildest Dreams (Konut Edit)","https://soundcloud.com/konut/taylor-swift-wildest-dreams-konut-edit"
"2016/07/24 12:31:41 AM AST","Alivio - The People","https://soundcloud.com/mhmusique/alivio-the-people"
"2016/07/24 12:31:43 AM AST","Two Wayz Ft. Limore - All The Same (Original Mix)[Exclusive Premiere][Free Download]","https://soundcloud.com/melodic-sounds/two-wayz-ft-limore-all-the-same-original-mixexclusive-premierefree-download"
"2016/07/24 12:31:44 AM AST","Boston Switch Presents: Tropical Vibes - Vol. 3","https://soundcloud.com/bostonswitch/boston-switch-presents-03"
"2016/07/24 12:31:45 AM AST","Alex Paul - LEX IN DEEP #9","https://soundcloud.com/alex_paul/alex-paul-lex-in-deep-9"
"2016/07/24 12:31:46 AM AST","IRO - Sun (Sander W. Remix)","https://soundcloud.com/sanderwofficial/iro-sun-sander-w-remix"
"2016/07/24 12:31:47 AM AST","Bateau - The Sun Will Shine","https://soundcloud.com/palmnation/grand-garcon-the-sun-will-shine"
"2016/07/24 12:31:48 AM AST","Wolfgang & Aksel - Empires Two","https://soundcloud.com/wolfgangandaksel/empires-two"
"2016/07/24 12:31:50 AM AST","Tropical Bollywood House - Zara Zara Remix (Raas Masters) FREE DOWNLOAD","https://soundcloud.com/raasmasters/zara-zara-tropical-bollywood-house-remix-raas-masters"
"2016/07/24 12:31:52 AM AST","Melodic Deep/Tropical House Mixtape Ep.15","https://soundcloud.com/misoli/melodic-deeptropical-house-mixtape-ep15"
"2016/07/24 12:31:53 AM AST","Ace Of Base - The Sign ( ESK1MO REMIX )","https://soundcloud.com/esk1mo/ace-of-base-the-sign-esk1mo-remix"
"2016/07/24 12:31:54 AM AST","Shine (Original mix)","https://soundcloud.com/oliverdyr/shine"
"2016/07/24 12:31:55 AM AST","Kiesza - Giant In My Heart (Sandëro Remix)","https://soundcloud.com/sanderomuzik/kiesza-giant-in-my-heart-sandero-remix"
"2016/07/24 12:31:56 AM AST","Daniela Andrade - Follow You Into The Dark (Contigo Tropical Remix)","https://soundcloud.com/6ig-angu5-selected/follow-you-into-the-dark-contigo"
"2016/07/24 12:31:58 AM AST","American Boy (PaulWetz Version)","https://soundcloud.com/paulwetz/american-boy-paulwetz-version-1"
"2016/07/24 12:31:59 AM AST","Little Giants - Lately (Elloh Remix)","https://soundcloud.com/ellohmusic/little-giants-lately-elloh-remix"
"2016/07/24 12:32:00 AM AST","Naxsy Ft. Beth - How Deep Is Your Love (Calvin Harris Cover)","https://soundcloud.com/naxsy-official/naxsy-ft-beth-how-deep-is-your-love-calvin-harris-cover"
"2016/07/24 12:32:00 AM AST","Armin Van Buuren Ft. Trevor Guthrie - This Is What It Feels Like (Andie Roy Remix)","https://soundcloud.com/intothetropics/armin-van-buuren-ft-trevor-guthrie-this-is-what-it-feels-like-andie-roy-remix"
"2016/07/24 12:32:01 AM AST","Mr Put It Down - Raas Masters REMIX *Free download","https://soundcloud.com/tropical-feelings/mr-put-it-down-master-raas-masters-tropical-house-remix-120bpm"
"2016/07/24 12:32:02 AM AST","Raas Masters","https://soundcloud.com/raasmasters"
"2016/07/24 12:32:03 AM AST","Pretty Girls - RaasMasters(Tropical House Remix)103BPM","https://soundcloud.com/raasmasters/pretty-girls-raasmasters-tropical-house-remix-103bpm"
"2016/07/24 12:32:03 AM AST","Minions Movie - Call Me Carl (Parody)- Raas Masters - Tropical House Mix","https://soundcloud.com/raasmasters/minions-movie-call-me-carl-parody-raas-masters-tropical-house-mix"
"2016/07/24 12:32:04 AM AST","Teardrops Tropical House Remix (Raas Masters)","https://soundcloud.com/raasmasters/teardrops-tropical-house-remix-raas-masters"
"2016/07/24 12:32:05 AM AST","Looking at the Sunshine  (Raas Masters)","https://soundcloud.com/raasmasters/looking-at-the-sunshine-raas-masters"
"2016/07/24 12:32:06 AM AST","Sean PM  Ft Sarah Joubert - Horizon (Radio Edit)","https://soundcloud.com/6ig-angu5-selected/horizon-radio-edit"
"2016/07/24 12:32:07 AM AST","Deception Records Presents: Nothing But Feels 001 || By Miso","https://soundcloud.com/deceptionrecords/nbf1"
"2016/07/24 12:32:08 AM AST","Cella - Paradise (Original Mix)","https://soundcloud.com/itscella/cella-paradise-original-mix"
"2016/07/24 12:32:09 AM AST","2Beards - I Need A Miracle","https://soundcloud.com/mrrevillz/2beards-i-need-a-miracle"
"2016/07/24 12:32:09 AM AST","CHRIS MEID vs Berger&Shaqiri - Eye Of The Tiger (ft. Drew Tabor)","https://soundcloud.com/chris-meid/chris-meid-bergershaqiri-eye-of-the-tiger-ft-drew-tabor"
"2016/07/24 12:32:11 AM AST","Kylie La Grange - The Knife (F. Delaunay Remix)","https://soundcloud.com/fdelaunay/kylie-la-grange-the-knife-f-delaunay-remix"
"2016/07/24 12:32:11 AM AST","Shaparder & LRX - Maitasun (Ft. Marie Beeckman) (Original Mix)","https://soundcloud.com/shaparder/maitasun-ft-marie-beeckman-original-mix"
"2016/07/24 12:32:12 AM AST","Major Lazer - Powerful (feat. Ellie Goulding & Tarrus Riley) (Stan Galaxy Remix)*FREE DOWNLOAD*","https://soundcloud.com/djstan-1-1/major-lazer-powerful-feat-ellie-goulding-tarrus-riley-stan-galaxy-remix"
"2016/07/24 12:32:13 AM AST","NATIO Ft. Marilou - H S S (Tropical Cover) - Fly Like Ice EXCLUSIVE","https://soundcloud.com/flylikeice/natio-ft-marilou-h-s-s-tropical-cover-fly-like-ice-exclusive-1"
"2016/07/24 12:32:14 AM AST","Sean PM - Running Back To You (Feat. Gary Nixon) [FineSound Exclusive]","https://soundcloud.com/the-fine-sound/running-back-to-you-feat-gary-nixon-finesound-exclusive"
"2016/07/24 12:32:15 AM AST","Take A Second (ft. Sonia)","https://soundcloud.com/aash-mehta/take-a-second"
"2016/07/24 12:32:15 AM AST","Lisa Mitchell - Neopolitan Dreams (Sonnengruss Remix) // Free Download","https://soundcloud.com/sonnengruss/lisa-mitchell-neopolitan-dreams-sonnengruss-remix"
"2016/07/24 12:32:16 AM AST","Supanova - Baba Yetu (The Flute Radio Edit)","https://soundcloud.com/bare-chill/velocity-paradise"
"2016/07/24 12:32:17 AM AST","You Never Know (Original Mix)","https://soundcloud.com/del-sound/del-you-never-know-original-mix"
"2016/07/24 12:32:18 AM AST","XYPO - Waiting Game","https://soundcloud.com/stillfinest/xypo-waiting-game"
"2016/07/24 12:32:19 AM AST","Obregon - Do U Wanna Dance","https://soundcloud.com/deeptropicalhouse/obregon-do-u-wanna-dance"
"2016/07/24 12:32:20 AM AST","Reydes & J.M. - Everytime","https://soundcloud.com/saintsofserenity/reydes-jm-everytime-free-dl"
"2016/07/24 12:32:21 AM AST","The Who - Baba O'Riley (6ig angu5 Remix)","https://soundcloud.com/intothetropics/the-who-baba-oriley-6ig-angu5-remix"
"2016/07/24 12:32:22 AM AST","Woop Woop (Original Mix)","https://soundcloud.com/paxelmusic/paxel-woop-woop"
"2016/07/24 12:32:23 AM AST","Daïtshi - Tsuki (ft Jimmy Magardeau)","https://soundcloud.com/wrzmusic/daitshi-tsuki-ft-jimmy-magardeau"
"2016/07/24 12:32:23 AM AST","Daïtshi ~ Coming After You Ft. Blest Jones (Maidden & Spectra Remix)","https://soundcloud.com/onlyfeels/coming-after-you-ft-blest-jones-maidden-spectra-remix"
"2016/07/24 12:32:24 AM AST","The Chainsmokers ft. Great Good Fine Ok - Let You Go (Osxilate Remix)","https://soundcloud.com/osxilate/let-you-go"
"2016/07/24 12:32:25 AM AST","Radical Something - Paradise In You (SJUR Remix)","https://soundcloud.com/officialsjur/paradise-in-you-sjur-remix"
"2016/07/24 12:32:25 AM AST","CORAL - One Last Time  [Exclusive]","https://soundcloud.com/musiconthebeach/coral-one-last-time"
"2016/07/24 12:32:26 AM AST","A Land So Far (ft. Julien H.)  [Original Mix]","https://soundcloud.com/jawster/a-land-so-far-ft-julien-h-1"
"2016/07/24 12:32:27 AM AST","King Arthur feat Michael Meaco - Praise You (Nikko Alonzo Remix) [Exclusive]","https://soundcloud.com/musiconthebeach/praise-you-nikko-alonzo-remix"
"2016/07/24 12:32:28 AM AST","Manganas Garden - Slow It Down (Bergs Remix)","https://soundcloud.com/bergsofficial/manganas-garden-slow-it-down-bergs-remix"
"2016/07/24 12:32:28 AM AST","Lana Del Rey - Summertime Sadness (MKJ Remix)","https://soundcloud.com/kewkewmusic/lana-del-rey-summertime-sadness-mkj-remix"
"2016/07/24 12:32:29 AM AST","Kafka Tamura - Bones (LEEX Remix)","https://soundcloud.com/leex-music/kafka-tamura-bones-leexremix"
"2016/07/24 12:32:30 AM AST","Freemasons feat. SOLAH - True Love Survivor (Xaanti Remix)","https://soundcloud.com/xaanti/freemasons-feat-solah-true-love-survivor-xaanti-remix"
"2016/07/24 12:32:31 AM AST","The One","https://soundcloud.com/xaanti/the-one"
"2016/07/24 12:32:32 AM AST","ESC","https://soundcloud.com/sanderwofficial/sander-w-fanfar-esc-ft-alexander-alexurl"
"2016/07/24 12:32:32 AM AST","Tonight","https://soundcloud.com/xaanti/tonight"
"2016/07/24 12:32:33 AM AST","Morcheeba - Enjoy The Ride (Vague Wave Remix)","https://soundcloud.com/vaguewave/morcheeba-enjoy-the-ride-vague-wave-remix"
"2016/07/24 12:32:34 AM AST","Little May - Boardwalks (Sonny Alven Remix)","https://soundcloud.com/sonnyalven/little-may-boardwalks-sonny-alven-remix-1"
"2016/07/24 12:32:34 AM AST","Deluxetom - Deluxe Session #11 - Ibiza Special","https://soundcloud.com/deluxetom/deluxetom-deluxe-session-11-ibiza-special"
"2016/07/24 12:32:35 AM AST","Chill Mixtape #9 - Sunny Times by Oleska","https://soundcloud.com/chill-masters/chill-masters-x-oleska-final"
"2016/07/24 12:32:36 AM AST","The Morning (1/3)","https://soundcloud.com/theatlas-40/the-morning-13"
"2016/07/24 12:32:37 AM AST","Alina Baraz & Galimatias - Fantasy (Felix Jaehn Remix)","https://soundcloud.com/ultrarecords/alina-baraz-galimatias-fantasy-felix-jaehn-remix1"
"2016/07/24 12:32:38 AM AST","Felix Jaehn - Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson)","https://soundcloud.com/felixjaehn/felix-jaehn-aint-nobody-feat-jasmine-thompson"
"2016/07/24 12:32:39 AM AST","Endless Summer","https://soundcloud.com/gnumadayo/endless-summer-1"
"2016/07/24 12:32:39 AM AST","Deep Tropical House Mix Vol.3 - Mixed by AMAD (Feat. Wally) [FREE DOWNLOAD]","https://soundcloud.com/amad-official/deep-tropical-house-mix-vol3-mixed-by-amad-feat-wally-free-download"
"2016/07/24 12:32:40 AM AST","Free Fallin' - John Mayer Cover (Koni Remix)","https://soundcloud.com/koni_music/john-mayer-free-fallin-koni-remix"
"2016/07/24 12:32:41 AM AST","GNUMADAYO","https://soundcloud.com/gnumadayo"
"2016/07/24 12:32:41 AM AST","Eminem - Soldier (Sinco Remix)","https://soundcloud.com/lymemusic1/eminem-soldier-sinco-remix"
"2016/07/24 12:32:42 AM AST","Hopsin - Trampoline (Acidation Remix)","https://soundcloud.com/acidation/hopsin-trampoline-acidation-remix"
"2016/07/24 12:32:43 AM AST","Kaskade feat. Ilsey- Disarm You (Ruca Remix)","https://soundcloud.com/rucaofficial/kaskade-disarm-you-ruca-remix"
"2016/07/24 12:32:44 AM AST","Maroon 5 - She Will Be Loved (Ashworth Remix)","https://soundcloud.com/ashworthofficial/maroon-5-she-will-be-loved-ashworth-remixx"
"2016/07/24 12:32:44 AM AST","Benjamin Francis Leftwich - Atlas Hands (Once Upon Remix)","https://soundcloud.com/onceuponofficial/benjain-francis-leftwich-atlas-hands-once-upon-remix"
"2016/07/24 12:32:45 AM AST","Alivio - Illuminated [OUT NOW ON SPOTIFY]","https://soundcloud.com/alivioofficial/alivio-illuminated"
"2016/07/24 12:32:46 AM AST","50 Cent - In Da Club (Edeema Remix)","https://soundcloud.com/edeema/50-cent-in-da-club-edeema-remix"
"2016/07/24 12:32:46 AM AST","Tove Lo - Habits (Stay High) (Edeema Remix)","https://soundcloud.com/edeema/tove-lo-habits-stay-high-edeema-remix-1"
"2016/07/24 12:32:47 AM AST","Dada Life - One Smile (Edeema Remix)","https://soundcloud.com/edeema/dada-life-one-smile-edeema-remix"
"2016/07/24 12:32:48 AM AST","Young Money Feat. Lloyd - Bedrock (Edeema Remix)","https://soundcloud.com/edeema/young-money-feat-lloyd-bedrock-edeema-remix-1"
"2016/07/24 12:32:49 AM AST","Gaarden & Coots - Who You Really Are (Radio Edit) [Dancing Pineapple Exclusive]","https://soundcloud.com/dancingpineapple/garden-coots-who-you-really-are-radio-edit-exclusive"
"2016/07/24 12:32:50 AM AST","Mikael Persson Hearts United","https://soundcloud.com/adilhan-esimbaev/mikael-persson-hearts-united"
"2016/07/24 12:32:51 AM AST","Fantasy (Felix Jaehn Remix)","https://soundcloud.com/zigfridas-braziulis/fantasy-felix-jaehn-remix"
"2016/07/24 12:32:51 AM AST","M83 - Wait (Kygo Remix) [Free Download]","https://soundcloud.com/nickraymondg/m83-shine-kygo-remix-free-download"
"2016/07/24 12:32:52 AM AST","Vijay & Sofia Feat. Esther Veen - I Got U (Instrumental)","https://soundcloud.com/vijayandsofia/duke-dumont-feat-esther-veen"
"2016/07/24 12:32:53 AM AST","Kygo Feat. Conrad Sewell - Firestone (Bassanova Remix)","https://soundcloud.com/bassanovadj/kygo-feat-conrad-firestone-bassanova-remix-1"
"2016/07/24 12:32:54 AM AST","James Blake - The Wilhelm Scream (Kygo Remix)","https://soundcloud.com/kygo/the-wilhelm-scream-kygo-remix"
"2016/07/24 12:32:54 AM AST","Stay","https://soundcloud.com/kygo/kygo-stay-ft-maty-noyes"
"2016/07/24 12:32:55 AM AST","Here for You","https://soundcloud.com/kygo/kygo-here-for-you-ft-ella-henderson"
"2016/07/24 12:32:56 AM AST","James Blake - Limit To Your Love (Kygo Remix)","https://soundcloud.com/kygo/james-blake-limit-to-your-love"
"2016/07/24 12:32:57 AM AST","Matt Corby - Resolution (Kygo Edit)","https://soundcloud.com/kygo/matt-corby-resolution-kygo"
"2016/07/24 12:32:58 AM AST","Passenger - Caravan (Kygo Remix)","https://soundcloud.com/kygo/passenger-caravan-kygo-remix"
"2016/07/24 12:32:59 AM AST","Dolly Parton - Jolene (Kygo Edit)","https://soundcloud.com/kygo/dolly-parton-jolene-kygo-edit"
"2016/07/24 12:32:59 AM AST","Jakubi - Can't Afford It All (Kygo Remix)","https://soundcloud.com/kygo/jakubi-cant-afford-it-all-kygo"
"2016/07/24 12:33:00 AM AST","Matt Corby - Brother (Kygo Remix)","https://soundcloud.com/kygo/matt-corby-brother-kygo-remix"
"2016/07/24 12:33:01 AM AST","Dillon Francis & Kygo - Coming Over (Feat. James Hersey)","https://soundcloud.com/dillonfrancis/dillon-francis-kygo-coming-over-feat-james-hersey"
"2016/07/24 12:33:02 AM AST","Of Monsters And Men - Dirty Paws (Kygo Remix)","https://soundcloud.com/kygo/of-monster-and-men-dirty-paws-kygo-remix"
"2016/07/24 12:33:02 AM AST","Henry Green - Electric Feel (Kygo Remix)","https://soundcloud.com/kygo/henry-green-electric-feel-kygo"
"2016/07/24 12:33:03 AM AST","Thomas Jack Presents: Kygo - Tropical House Vol.6","https://soundcloud.com/thomasjackmusic/thomas-jack-presents-tropical-house-vol6-with-kygo"
"2016/07/24 12:33:04 AM AST","Benjamin Francis Leftwich - Shine (Kygo Remix)","https://soundcloud.com/kygo/shineremix"
"2016/07/24 12:33:05 AM AST","Rihanna ft. Mikky Ekko - Stay (Kygo Edit)","https://soundcloud.com/kygo/rihanna-ft-mikky-ekko-stay"
